Pipe_Size_mm_log,Max_Pressure_psi_log,Corrosion_Rate_mm_y_wins_log,Temperature_C,Corrosion_Impact_Percent,Thickness_Loss_mm,Time_Years,Condition,Material_Fiberglass,Material_HDPE,Material_PVC,Material_Stainless Steel,Grade_API 5L X52,Grade_API 5L X65,Grade_ASTM A106 Grade B,Grade_ASTM A333 Grade 6
1.0824286072142404,0.31580418126882653,-0.0668481300807284,-0.19805059394222882,-0.22293928511520086,-0.15792908707218245,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.03133962558251458
1.2629543914759374,0.31580418126882653,-2.112817973634512,-0.8352889648070373,0.3683222683586005,-0.29768934111836154,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3087379486335488
-1.190690587061003,1.394718932069888,-1.5801394344844144,0.46151688425746523,-0.2566187406928224,0.8203926912510711,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.309055433468317
1.4839370165573238,0.31580418126882653,0.13653822123112716,0.629844001089679,0.34586929797351956,-1.276011119441615,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5727009769928029
-1.8678738424074575,-1.5718519825105703,0.8411266525614832,0.2897545201429616,-1.2445494376363895,0.5408721831587129,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6287440129595989
0.5768318107715942,1.394718932069888,0.5505747221159756,-0.7356667936206251,0.43193901778299715,-0.29768934111836154,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33705390508289795
1.4839370165573238,-0.8428495598075604,1.5432938178047937,0.45979926061632026,1.1429497466438974,0.40111192911253385,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2555999350793978
-0.7921283209031942,1.394718932069888,-1.5462417092657719,-0.6102802678170376,0.5254930610541683,0.9601529452972501,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.10019750713861306
-1.8678738424074575,-0.1120989591911256,2.385894416096766,0.40140005681738905,-0.267845225885363,-0.7169701032568987,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26613932284541325
-0.28850049680324624,-0.8428495598075604,0.21159746992954984,1.4491504779158613,1.345026480109627,-0.9964906113492569,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.5570925407479435
-0.10846797793272409,-1.5718519825105703,-2.074077716241778,0.3292598638892975,0.046496359505772036,0.40111192911253385,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.11142522752074757
0.39647074918999353,1.394718932069888,0.06390023861975022,0.6573259793479995,-1.6711558749529296,-0.15792908707218245,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8001552565638198
-1.8678738424074575,-0.8428495598075604,0.49488560211391996,-0.8507475775773425,-0.36888359261822784,-1.5555316275339732,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.024150516789001
-0.28850049680324624,-1.5718519825105703,1.770892829987108,-0.34576622708070187,-0.1555803739599576,1.5191939614819665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3822824078138197
1.0824286072142404,-0.8428495598075604,0.7684886699501063,-1.101520629184518,-0.12564308011318281,0.9601529452972501,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.2923910302843043
-1.190690587061003,-1.5718519825105703,-0.37919145530964915,-1.4003871427437544,0.9333886897164743,-1.276011119441615,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9967373920405254
-0.10846797793272409,-0.1120989591911256,-0.1249585161698299,-0.5158109675540605,0.30470551893420417,-0.15792908707218245,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20309075781083152
1.0824286072142404,1.394718932069888,1.9815429795601014,-0.7562782773143656,-0.08822146280471449,1.2396734533896083,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3262859108951802
-0.5086615580777475,1.394718932069888,0.05179390818452073,-1.3162235843276477,-1.5401802143732903,1.3794337074357874,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7705519074180655
1.4839370165573238,-0.8428495598075604,-0.025686606600948066,-1.290459229710472,-0.9825981164771103,-0.15792908707218245,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.4079991352991053
1.2629543914759374,0.8551677536784151,-0.6140542657531013,0.12658027423418322,0.012816903928150486,0.12159142102017569,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.03630104631465932
0.39647074918999353,-0.8428495598075604,0.611106374292123,1.249906135543037,1.7491799470410863,0.8203926912510711,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2742476778474818
-1.190690587061003,-0.1120989591911256,-0.7133261753219831,-0.8747943085533731,-0.5297965470446421,1.2396734533896083,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.4533559400844426
1.2629543914759374,0.31580418126882653,0.5287833273325626,0.763818645098992,-1.446626171102119,-0.8567303573030778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55761342362892
-1.8678738424074575,-0.8428495598075604,-1.0740948222918218,-1.4622215938249759,-0.32397765184806565,-1.6952918815801523,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.4709650229635156
1.2629543914759374,-1.5718519825105703,-0.6116329996660553,0.6830903339651752,-0.17429118261419174,-0.8567303573030778,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.45523534348820077
-1.8678738424074575,0.31580418126882653,0.5990000438568935,-0.6703970952571138,-1.0499570276323535,0.9601529452972501,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5903488475452247
0.8615284154725077,0.31580418126882653,0.0929554316643009,0.7002665703766254,1.5845248308838253,-0.01816883302600339,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6090608263253623
-1.8678738424074575,1.394718932069888,1.0614618664826603,0.40140005681738905,-0.8927862349367861,1.5191939614819665,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5833533505850644
0.39647074918999353,1.394718932069888,0.6353190351625819,1.3271991993945635,1.539618890113663,-1.6952918815801523,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.471022149983742
0.5768318107715942,-0.1120989591911256,-0.7496451666276714,1.052379416811358,1.5807826691529785,1.6589542155281454,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.010673080257155703
0.8615284154725077,0.8551677536784151,-0.04747800138436111,-0.18602722845421352,0.25231525470234845,0.5408721831587129,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.07931013815512644
-1.190690587061003,-0.1120989591911256,-1.5220290483953127,1.3752926613466248,0.25231525470234845,0.8203926912510711,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.14903987892510767
-0.7921283209031942,1.394718932069888,1.7418376369425572,0.01836998484204607,0.3982595622053753,-0.9964906113492569,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0118098897430505
1.2629543914759374,0.8551677536784151,-0.8949211318504253,-1.0963677582610827,1.0456535416418795,0.5408721831587129,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.17301211388837442
0.8615284154725077,1.394718932069888,0.41982635341549707,-0.08984030455009137,-0.4250160185809305,1.3794337074357874,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.439020144249289
-0.5086615580777475,-0.1120989591911256,-1.233898384036851,0.14719175792792383,0.05772284469831266,0.9601529452972501,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.23690638611880954
1.4839370165573238,0.31580418126882653,-0.8198618831520025,1.3649869194997548,-1.2894553784065517,-0.9964906113492569,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.34706390954521793
1.4839370165573238,0.8551677536784151,-0.2605494170444002,-1.4536334756192504,-0.9938246016696509,0.40111192911253385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5112564141671497
1.4839370165573238,-0.8428495598075604,0.281814186453881,0.16952086526280913,1.973709650891897,-0.7169701032568987,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.3996023071860155
-1.190690587061003,0.8551677536784151,0.18012101079795326,1.7754989697334187,0.07643365335254682,-1.276011119441615,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.3541899426430555
-1.8678738424074575,1.394718932069888,2.577174436973392,-0.033158724392305154,-0.799232191665615,-1.136250865395436,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2764059068101947
0.5768318107715942,-0.1120989591911256,-0.028107872687993998,0.8960756654671598,1.4647756554967262,0.680632437204892,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2458053895810475
-1.8678738424074575,1.394718932069888,-0.8707084709799664,1.1588720825623506,-0.03583119857285846,0.40111192911253385,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1410484844044054
-1.8678738424074575,0.31580418126882653,0.7854375325594277,1.6329362075183804,-0.5148279001212547,-1.276011119441615,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.804150419634305
0.39647074918999353,0.8551677536784151,1.7902629586834753,1.0901671369165487,-0.33146197530975935,-0.01816883302600339,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.1327303228533108
-1.190690587061003,-1.5718519825105703,-0.5535226135769538,-1.4639392174661208,0.18121418181625823,-0.7169701032568987,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5333547718873769
1.0824286072142404,1.394718932069888,-0.5607864118380915,-0.2976727651286408,1.4498070085733386,-0.15792908707218245,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6524689652318604
-1.8678738424074575,0.8551677536784151,2.2696736439185634,1.2258594045670064,-0.2566187406928224,-1.276011119441615,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0578706746111255
-1.190690587061003,-0.1120989591911256,2.1340827430439924,-1.0929325109787928,0.12882391758440254,-1.136250865395436,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0739875269742523
0.1758174873562148,1.394718932069888,-0.9699803805488482,0.6641964739125799,-0.5372808705063358,1.3794337074357874,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.47065732093577445
1.4839370165573238,1.394718932069888,-1.4736037266543949,-1.153049338418869,-0.06202633068878648,0.26135167506635476,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.11088954185291751
0.39647074918999353,-0.1120989591911256,-1.4130720744782475,0.9476043747015106,-0.6121241051232728,1.3794337074357874,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.49195113655941547
0.8615284154725077,-1.5718519825105703,2.039653365649203,0.5422451953912821,0.26728390162573584,0.40111192911253385,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.03350915473714929
0.8615284154725077,-0.8428495598075604,0.8411266525614832,0.1008159196170076,0.09888662373762774,-1.4157713734877941,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.8378270531818137
-0.28850049680324624,1.394718932069888,1.1655763082256336,-0.6051273968936024,-0.8478802941666239,0.26135167506635476,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.42834522264483127
-1.8678738424074575,-1.5718519825105703,1.4706558351934167,0.16436799433937413,-0.2753295493470567,1.6589542155281454,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.429306374037793
-0.7921283209031942,-0.1120989591911256,-0.20001776486825276,0.2828840255783816,1.3749637739564018,1.2396734533896083,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.057440706860472826
-0.5086615580777475,-1.5718519825105703,-0.7472239005406256,-0.8919705449648235,-1.5813439934126057,-0.15792908707218245,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7457474696434219
-1.8678738424074575,-0.8428495598075604,-0.335608665742823,-1.151331714777724,0.0502385212366188,-0.01816883302600339,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03173009448543324
-0.10846797793272409,0.31580418126882653,-0.7448026344535796,1.3014348447773882,0.03152771258238465,1.0999131993434292,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.2698260378850063
0.1758174873562148,1.394718932069888,-1.4832887910025787,1.279105737442503,1.1990821726066003,-1.5555316275339732,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5749437528096073
-0.10846797793272409,0.31580418126882653,1.2406355569240564,-1.4261514973609297,-0.6645143693551286,0.40111192911253385,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.3783470754777946
0.1758174873562148,1.394718932069888,0.1970698734072746,-1.0654505327204722,-0.020862551649471397,0.40111192911253385,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.1356388413900695
0.8615284154725077,1.394718932069888,-1.2411621822979888,1.2516237591841823,1.0232005712567984,0.26135167506635476,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2751634953328804
-0.10846797793272409,-0.8428495598075604,0.7975438629946572,0.27429590737265624,-0.6083819433924258,-1.4157713734877941,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0730557705664805
0.5768318107715942,0.8551677536784151,0.13895948731817293,0.9527572456249459,0.4356811795138439,-1.276011119441615,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.6418714961657979
-0.5086615580777475,-1.5718519825105703,-1.7012027388367095,-0.6102802678170376,-0.1817755060758856,0.5408721831587129,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.22775499461625853
1.0824286072142404,0.31580418126882653,-0.405825382267154,-0.8971234158882586,-1.667413713222083,-1.276011119441615,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7435034863843488
-1.190690587061003,0.8551677536784151,-1.4154933405652934,-0.3577895925687172,-1.3642986130234884,-1.136250865395436,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.35251304457376176
1.2629543914759374,0.8551677536784151,-0.3961403179189704,-1.1770960693948995,1.9213193866600415,0.12159142102017569,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6351781861074995
-0.7921283209031942,0.8551677536784151,-0.2968684083500886,-0.9434992541991746,0.37580659182029436,-0.29768934111836154,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.31208428719941067
1.4839370165573238,-0.8428495598075604,-0.9046061961986089,0.02524047940662607,-0.45869547415855205,1.2396734533896083,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.4324980384427301
-0.10846797793272409,0.8551677536784151,2.2357759186999204,-1.1736608221126097,0.476844958553159,1.6589542155281454,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.24251748126469086
1.2629543914759374,-0.8428495598075604,-2.2145111492904395,1.6054542292600598,1.1392075849130507,0.26135167506635476,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.31342169251489216
1.2629543914759374,0.8551677536784151,-0.33802993182986885,-0.7820426319315412,0.6564687216338077,-1.136250865395436,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4424481565183047
0.39647074918999353,0.31580418126882653,1.1873677030090466,0.8977932891083047,0.020301227389844016,-0.9964906113492569,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7601630295284966
-0.28850049680324624,0.8551677536784151,-1.829529841450142,-0.6205860096639076,0.7911865439442942,-0.15792908707218245,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.40296517134182686
-1.190690587061003,-1.5718519825105703,0.6353190351625819,1.4817853270976173,0.29722119547251064,-1.136250865395436,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.1969843866916412
